5_2	3	safe	0.21231823500056635
5_3	3	safe	0.2549770460000218
5_4	3	safe	0.16520571799992467
5_5	3	safe	0.17956829099966853
5_6	3	safe	0.22877321299984033
5_7	3	safe	0.003122091000477667
5_8	3	safe	0.24067822699998942
5_9	3	safe	0.007020754999757628
1_1	4	safe	0.4542543489997115
1_2	4	safe	0.46416401600072277
1_3	4	safe	0.42295695099983277
1_4	4	safe	0.1776328679998187
1_5	4	safe	0.30513642599999
1_6	4	safe	0.22846309299984568
1_7	4	unsafe	0.15786078200017073
1_8	4	unsafe	0.15594370300004812
1_9	4	unsafe	0.15734077399974922
2_1	4	safe	0.22315075699953013
2_2	4	safe	0.21101721199920576
2_3	4	safe	0.17907586799992714
2_4	4	safe	0.1594937989993923
2_5	4	safe	0.22154131600018445
2_6	4	safe	0.19812591899972176
2_7	4	safe	0.16878345600071043
2_8	4	safe	0.23717219499940256
2_9	4	safe	0.006920967999576533
3_1	4	safe	0.21619045100032963
3_2	4	safe	0.241776244999528
3_3	4	safe	0.1524639790004585
3_4	4	safe	0.1545605470000737
3_5	4	safe	0.22497021300023334
3_6	4	safe	0.16631667899946478
3_7	4	safe	0.21931818099983502
3_8	4	safe	0.2399868600004993
3_9	4	safe	0.2092964839994238
4_1	4	safe	0.15498550699976477
4_2	4	safe	0.18449656299981143
4_3	4	safe	0.24802130500029307
4_4	4	safe	0.19912601200030622
4_5	4	safe	0.15664091400049074
4_6	4	safe	0.15719755600002827
4_7	4	safe	0.1543952670008366
4_8	4	safe	0.1736780870005532
4_9	4	safe	0.15753050900002563
5_1	4	safe	0.17963426500045898
5_2	4	safe	0.27687749000051554
5_3	4	safe	0.16823320500043337
5_4	4	safe	0.17134926700055075
5_5	4	safe	0.17553106500054128
5_6	4	safe	0.17178572500051814
5_7	4	safe	0.15614276999986032
5_8	4	safe	0.19444937499974912
5_9	4	safe	0.1600404119999439
1_1	5	safe	1.0233249369994155
1_1	6	safe	5.380537259999073
1_9	7	unsafe	1.4966847570003665
2_9	8	unsafe	0.21907417300008092
3_3	9	safe	2.515627800000402
4_5	10	safe	0.6973100900004283
